Date,^125904-USD-STRD
2018-07-16,1725.33
2018-07-17,1725.87
2018-07-18,1729.81
2018-07-19,1721.89
2018-07-20,1733.11
2018-07-23,1729.6
2018-07-24,1744.49
2018-07-25,1735.01
2018-07-26,1746.52
2018-07-27,1752.54
2018-07-30,1756.22
2018-07-31,1758.44
2018-08-01,1745.73
2018-08-02,1722.51
2018-08-03,1730.84
2018-08-06,1723.82
2018-08-07,1737.3
2018-08-08,1735.58
2018-08-09,1731.79
2018-08-10,1692.06
2018-08-13,1685.41
2018-08-14,1679.17
2018-08-15,1647.43
2018-08-16,1666.55
2018-08-17,1667.77
2018-08-20,1680.78
2018-08-21,1697.26
2018-08-22,1708.18
2018-08-23,1701.6
2018-08-24,1710.26
2018-08-27,1725.55
2018-08-28,1731.44
2018-08-29,1733.3
2018-08-30,1722.65
2018-08-31,1704.61
2018-09-04,1683.05
2018-09-05,1674.56
2018-09-06,1665.45
2018-09-07,1660.16
2018-09-10,1670.35
2018-09-11,1666.63
2018-09-12,1679.97
2018-09-13,1685.57
2018-09-14,1690.03
2018-09-17,1695.38
2018-09-18,1698.88
2018-09-19,1700.77
2018-09-20,1725.05
2018-09-21,1734.81
2018-09-24,1729.19
2018-09-25,1736.51
2018-09-26,1736.31
2018-09-27,1732.74
2018-09-28,1709.28
2018-10-01,1708.01
2018-10-02,1695.28
2018-10-03,1701.3
2018-10-04,1680.83
2018-10-05,1665.0
2018-10-08,1641.93
2018-10-09,1645.1
2018-10-10,1628.28
2018-10-11,1599.48
2018-10-12,1595.8
2018-10-15,1602.03
2018-10-16,1625.2
2018-10-17,1611.66
2018-10-18,1597.71
2018-10-19,1597.72
2018-10-22,1587.28
2018-10-23,1562.2
2018-10-24,1549.47
2018-10-25,1555.17
2018-10-26,1542.44
2018-10-29,1558.19
2018-10-30,1555.01
2018-10-31,1577.24
2018-11-01,1592.47
2018-11-02,1593.93
2018-11-05,1595.34
2018-11-06,1592.46
2018-11-07,1616.48
2018-11-08,1613.18
2018-11-09,1597.5
2018-11-12,1568.26
2018-11-13,1583.04
2018-11-14,1577.79
2018-11-15,1563.85
2018-11-16,1571.48
2018-11-19,1567.73
2018-11-20,1544.24
2018-11-21,1559.82
2018-11-23,1546.86
2018-11-26,1565.84
2018-11-27,1555.13
2018-11-28,1553.28
2018-11-29,1571.09
2018-11-30,1559.72
2018-12-03,1579.4
2018-12-04,1568.05
2018-12-06,1505.43
2018-12-07,1516.48
2018-12-10,1486.19
2018-12-11,1501.99
2018-12-12,1532.8
2018-12-13,1528.12
2018-12-14,1511.83
2018-12-17,1499.76
2018-12-18,1490.4
2018-12-19,1502.39
2018-12-20,1480.24
2018-12-21,1480.01
2018-12-24,1473.8
2018-12-26,1471.79
2018-12-27,1447.41
2018-12-28,1480.57
2018-12-31,1486.4
2019-01-02,1474.37
2019-01-03,1465.76
2019-01-04,1509.53
2019-01-07,1512.7
2019-01-08,1522.63
2019-01-09,1539.9
2019-01-10,1546.48
2019-01-11,1541.53
2019-01-14,1532.99
2019-01-15,1533.6
2019-01-16,1535.49
2019-01-17,1533.86
2019-01-18,1560.34
2019-01-22,1549.06
2019-01-23,1550.9
2019-01-24,1551.19
2019-01-25,1566.66
2019-01-28,1556.68
2019-01-29,1566.4
2019-01-30,1574.17
2019-01-31,1582.53
2019-02-01,1586.5
2019-02-04,1582.0
2019-02-05,1602.36
2019-02-06,1600.35
2019-02-07,1573.72
2019-02-08,1561.19
2019-02-11,1567.21
2019-02-12,1577.71
2019-02-13,1585.37
2019-02-14,1578.27
2019-02-15,1598.9
2019-02-19,1609.0
2019-02-20,1621.91
2019-02-21,1616.98
2019-02-22,1619.3
2019-02-25,1624.49
2019-02-26,1631.74
2019-02-27,1630.68
2019-02-28,1631.85
2019-03-01,1638.02
2019-03-04,1632.47
2019-03-05,1632.6
2019-03-06,1633.7
2019-03-07,1614.59
2019-03-08,1600.25
2019-03-11,1611.32
2019-03-12,1617.36
2019-03-13,1632.46
2019-03-14,1644.37
2019-03-15,1658.64
2019-03-18,1665.4
2019-03-19,1676.09
2019-03-20,1661.53
2019-03-21,1662.7
2019-03-22,1631.12
2019-03-25,1629.38
2019-03-26,1635.62
2019-03-27,1631.85
2019-03-28,1626.88
2019-03-29,1635.23
2019-04-01,1653.82
2019-04-02,1655.1
2019-04-03,1676.73
2019-04-04,1670.46
2019-04-05,1672.98
2019-04-08,1676.34
2019-04-09,1670.04
2019-04-10,1671.19
2019-04-11,1675.54
2019-04-12,1684.33
2019-04-15,1685.57
2019-04-16,1688.87
2019-04-17,1691.73
2019-04-18,1686.65
2019-04-22,1685.76
2019-04-23,1685.26
2019-04-24,1682.11
2019-04-25,1669.91
2019-04-26,1675.97
2019-04-29,1677.66
2019-04-30,1684.77
2019-05-01,1688.04
2019-05-02,1671.17
2019-05-03,1678.23
2019-05-06,1664.76
2019-05-07,1640.06
2019-05-08,1644.8
2019-05-09,1622.49
2019-05-10,1628.77
2019-05-13,1609.41
2019-05-14,1621.43
2019-05-15,1628.55
2019-05-16,1643.99
2019-05-17,1635.37
2019-05-20,1619.41
2019-05-21,1630.26
2019-05-22,1624.19
2019-05-23,1600.42
2019-05-24,1617.01
2019-05-28,1612.93
2019-05-29,1585.55
2019-05-30,1589.77
2019-05-31,1579.26
2019-06-03,1594.24
2019-06-04,1607.74
2019-06-05,1617.5
2019-06-06,1620.13
2019-06-07,1643.03
2019-06-10,1643.42
2019-06-11,1654.31
2019-06-12,1649.87
2019-06-13,1645.27
2019-06-14,1631.67
2019-06-17,1630.39
2019-06-18,1652.13
2019-06-19,1657.19
2019-06-20,1674.39
2019-06-21,1672.63
2019-06-24,1678.67
2019-06-25,1675.75
2019-06-26,1669.93
2019-06-27,1668.73
2019-06-28,1682.62
2019-07-01,1685.79
2019-07-02,1687.83
2019-07-03,1699.55
2019-07-05,1680.27
2019-07-08,1678.14
2019-07-09,1668.8
2019-07-10,1672.06
2019-07-11,1670.03
2019-07-12,1670.3
2019-07-15,1675.17
2019-07-16,1675.38
2019-07-17,1669.41
2019-07-18,1664.73
2019-07-19,1666.93
2019-07-22,1669.18
2019-07-23,1675.02
2019-07-24,1674.63
2019-07-25,1667.31
2019-07-26,1667.7
2019-07-29,1669.84
2019-07-30,1647.17
2019-07-31,1649.17
2019-08-01,1644.84
2019-08-02,1610.45
2019-08-05,1584.09
2019-08-06,1577.24
2019-08-07,1585.0
2019-08-08,1608.96
2019-08-09,1595.72
2019-08-12,1592.81
2019-08-13,1597.66
2019-08-14,1566.04
2019-08-15,1555.44
2019-08-16,1574.38
2019-08-19,1590.83
2019-08-20,1578.65
2019-08-21,1598.58
2019-08-22,1590.46
2019-08-23,1581.43
2019-08-26,1582.06
2019-08-27,1589.98
2019-08-28,1584.16
2019-08-29,1599.53
2019-08-30,1602.62
2019-09-03,1597.41
2019-09-04,1621.71
2019-09-05,1635.51
2019-09-06,1640.96
2019-09-09,1638.04
2019-09-10,1638.66
2019-09-11,1645.3
2019-09-12,1653.22
2019-09-13,1665.82
2019-09-16,1643.52
2019-09-17,1650.3
2019-09-18,1651.68
2019-09-19,1661.78
2019-09-20,1659.86
2019-09-23,1645.14
2019-09-24,1644.68
2019-09-25,1629.82
2019-09-26,1637.33
2019-09-27,1645.95
2019-09-30,1644.8
2019-10-01,1625.45
2019-10-02,1585.57
2019-10-03,1591.03
2019-10-04,1601.51
2019-10-07,1615.34
2019-10-08,1591.9
2019-10-09,1602.12
2019-10-10,1616.84
2019-10-11,1656.4
2019-10-14,1646.95
2019-10-15,1666.2
2019-10-16,1665.65
2019-10-17,1674.1
2019-10-18,1672.39
2019-10-21,1683.91
2019-10-22,1683.74
2019-10-23,1683.14
2019-10-24,1691.67
2019-10-25,1692.16
2019-10-28,1696.12
2019-10-29,1697.03
2019-10-30,1699.87
2019-10-31,1695.38
2019-11-01,1709.19
2019-11-04,1724.11
2019-11-05,1715.33
2019-11-06,1718.89
2019-11-07,1719.94
2019-11-08,1711.51
2019-11-11,1713.16
2019-11-12,1716.34
2019-11-13,1711.31
2019-11-14,1703.23
2019-11-15,1717.83
2019-11-18,1721.63
2019-11-19,1719.08
2019-11-20,1709.72
2019-11-21,1704.98
2019-11-22,1706.21
2019-11-25,1720.21
2019-11-26,1721.39
2019-11-27,1724.42
2019-11-29,1718.1
2019-12-02,1698.51
2019-12-03,1688.55
2019-12-04,1708.72
2019-12-05,1707.09
2019-12-06,1720.49
2019-12-09,1719.81
2019-12-10,1718.6
2019-12-11,1722.05
2019-12-12,1732.69
2019-12-13,1753.39
2019-12-16,1777.9
2019-12-17,1769.49
2019-12-18,1763.16
2019-12-19,1764.8
2019-12-20,1773.66
2019-12-23,1773.45
2019-12-24,1776.34
2019-12-26,1778.16
2019-12-27,1791.26
2019-12-30,1781.98
2019-12-31,1784.16
2020-01-02,1796.81
2020-01-03,1786.37
2020-01-06,1783.64
2020-01-07,1779.85
2020-01-08,1779.58
2020-01-09,1781.58
2020-01-10,1781.05
2020-01-13,1781.11
2020-01-14,1784.2
2020-01-15,1789.61
2020-01-16,1791.76
2020-01-17,1801.31
2020-01-21,1796.33
2020-01-22,1790.98
2020-01-23,1774.07
2020-01-24,1785.66
2020-01-27,1743.52
2020-01-28,1756.1
2020-01-29,1762.85
2020-01-30,1750.9
2020-01-31,1738.44
2020-02-03,1737.98
2020-02-04,1762.97
2020-02-05,1778.82
2020-02-06,1782.81
2020-02-07,1775.84
2020-02-10,1770.32
2020-02-11,1784.46
2020-02-12,1792.47
2020-02-13,1782.99
2020-02-14,1779.1
2020-02-18,1774.44
2020-02-19,1784.19
2020-02-20,1770.54
2020-02-21,1768.97
2020-02-24,1703.17
2020-02-25,1674.63
2020-02-26,1674.99
2020-02-27,1630.44
2020-02-28,1573.27
2020-03-02,1596.86
2020-03-03,1623.21
2020-03-04,1641.63
2020-03-05,1624.76
2020-03-06,1581.93
2020-03-09,1476.22
2020-03-10,1451.38
2020-03-11,1431.81
2020-03-12,1243.98
2020-03-13,1260.71
2020-03-16,1208.16
2020-03-17,1219.42
2020-03-18,1156.1
2020-03-19,1177.27
2020-03-20,1195.64
2020-03-23,1152.7
2020-03-24,1255.26
2020-03-25,1299.2
2020-03-26,1355.02
2020-03-27,1313.08
2020-03-30,1327.29
2020-03-31,1341.52
2020-04-01,1297.58
2020-04-02,1297.45
2020-04-03,1276.95
2020-04-06,1321.87
2020-04-07,1357.33
2020-04-08,1354.37
2020-04-09,1384.0
2020-04-13,1381.34
2020-04-14,1396.44
2020-04-15,1343.34
2020-04-16,1344.08
2020-04-17,1384.16
2020-04-20,1392.25
2020-04-21,1341.77
2020-04-22,1362.85
2020-04-23,1375.14
2020-04-24,1357.91
2020-04-27,1386.12
2020-04-28,1408.74
2020-04-29,1436.2
2020-04-30,1417.46
2020-05-01,1411.71
2020-05-04,1364.3
2020-05-05,1384.36
2020-05-06,1373.64
2020-05-07,1385.28
2020-05-08,1409.88
2020-05-11,1398.2
2020-05-12,1408.52
2020-05-13,1375.88
2020-05-14,1343.35
2020-05-15,1349.29
2020-05-18,1409.99
2020-05-19,1411.43
2020-05-20,1431.23
2020-05-21,1413.37
2020-05-22,1405.64
2020-05-26,1453.41
2020-05-27,1457.02
2020-05-28,1490.62
2020-05-29,1476.53
2020-06-01,1494.43
2020-06-02,1524.01
2020-06-03,1568.01
2020-06-04,1573.76
2020-06-05,1607.88
2020-06-08,1602.28
2020-06-09,1590.57
2020-06-10,1584.85
2020-06-11,1523.95
2020-06-12,1510.33
2020-06-15,1509.52
2020-06-16,1547.9
2020-06-17,1557.57
2020-06-18,1545.73
2020-06-19,1549.97
2020-06-22,1546.78
2020-06-23,1578.9
2020-06-24,1526.89
2020-06-25,1529.98
2020-06-26,1522.02
2020-06-29,1534.36
2020-06-30,1533.79
2020-07-01,1540.87
2020-07-02,1566.6
2020-07-06,1591.03
2020-07-07,1576.33
2020-07-08,1572.35
2020-07-09,1555.24
2020-07-10,1572.44
2020-07-13,1595.18
2020-07-14,1586.99
2020-07-15,1616.95
2020-07-16,1611.32
2020-07-17,1612.44
2020-07-20,1626.06
2020-07-21,1637.81
2020-07-22,1637.52
2020-07-23,1638.5
2020-07-24,1614.88
2020-07-27,1630.56
2020-07-28,1630.14
2020-07-29,1635.55
2020-07-30,1602.38
2020-07-31,1590.32
2020-08-03,1611.05
2020-08-04,1612.73
2020-08-05,1636.9
2020-08-06,1619.4
2020-08-07,1615.9
2020-08-10,1618.55
2020-08-11,1646.03
2020-08-12,1671.06
2020-08-13,1664.21
2020-08-14,1642.77
2020-08-17,1653.45
2020-08-18,1651.87
2020-08-19,1660.24
2020-08-20,1633.83
2020-08-21,1622.51
2020-08-24,1653.48
2020-08-25,1649.56
2020-08-26,1663.01
2020-08-27,1648.3
2020-08-28,1654.24
2020-08-31,1652.28
2020-09-01,1646.88
2020-09-02,1656.93
2020-09-03,1634.43
2020-09-04,1611.05
2020-09-08,1617.98
2020-09-09,1647.34
2020-09-10,1646.14
2020-09-11,1642.94
2020-09-14,1650.77
2020-09-15,1658.75
2020-09-16,1665.26
2020-09-17,1653.21
2020-09-18,1649.35
2020-09-21,1580.91
2020-09-22,1579.09
2020-09-23,1583.91
2020-09-24,1563.35
2020-09-25,1558.59
2020-09-28,1596.39
2020-09-29,1599.51
2020-09-30,1596.25
2020-10-01,1600.03
2020-10-02,1601.38
2020-10-05,1625.21
2020-10-06,1626.06
2020-10-07,1620.02
2020-10-08,1630.94
2020-10-09,1649.25
2020-10-12,1660.13
2020-10-13,1642.12
2020-10-14,1642.52
2020-10-15,1599.78
2020-10-16,1623.68
2020-10-19,1628.53
2020-10-20,1630.51
2020-10-21,1614.85
2020-10-22,1606.75
2020-10-23,1618.35
2020-10-26,1587.95
2020-10-27,1574.44
2020-10-28,1517.89
2020-10-29,1503.61
2020-10-30,1504.84
2020-11-02,1527.87
2020-11-03,1575.8
2020-11-04,1604.59
2020-11-05,1636.17
2020-11-06,1639.72
2020-11-09,1700.39
2020-11-10,1716.4
2020-11-11,1725.19
2020-11-12,1717.27
2020-11-13,1719.05
2020-11-16,1741.95
2020-11-17,1743.97
2020-11-18,1751.54
2020-11-19,1733.04
2020-11-20,1743.72
2020-11-23,1735.47
2020-11-24,1760.91
2020-11-25,1763.76
2020-11-27,1775.11
2020-11-30,1758.87
2020-12-01,1780.29
2020-12-02,1787.39
2020-12-03,1799.15
2020-12-04,1807.62
2020-12-07,1800.92
2020-12-08,1801.93
2020-12-09,1802.91
2020-12-10,1802.78
2020-12-11,1785.29
2020-12-14,1794.86
2020-12-15,1803.15
2020-12-16,1823.43
2020-12-17,1836.48
2020-12-18,1829.02
2020-12-21,1782.53
2020-12-22,1796.27
2020-12-23,1817.82
2020-12-24,1819.16
2020-12-28,1835.61
2020-12-29,1852.95
2020-12-30,1855.74
2020-12-31,1840.22
2021-01-04,1858.37
2021-01-05,1855.93
2021-01-06,1882.84
2021-01-07,1889.17
2021-01-08,1901.16
2021-01-11,1872.8
2021-01-12,1875.21
2021-01-13,1877.03
2021-01-14,1886.78
2021-01-15,1861.52
2021-01-19,1866.45
2021-01-20,1876.03
2021-01-21,1883.17
2021-01-22,1876.27
2021-01-25,1854.96
2021-01-26,1871.28
2021-01-27,1839.17
2021-01-28,1844.01
2021-01-29,1812.8
2021-02-01,1824.98
2021-02-02,1839.54
2021-02-03,1843.58
2021-02-04,1848.44
2021-02-05,1855.23
2021-02-08,1864.09
2021-02-09,1871.06
2021-02-10,1872.24
2021-02-11,1880.01
2021-02-12,1890.74
2021-02-16,1914.91
2021-02-17,1888.45
2021-02-18,1879.59
2021-02-19,1897.38
2021-02-22,1891.16
2021-02-23,1886.81
2021-02-24,1889.59
2021-02-25,1899.69
2021-02-26,1854.48
2021-03-01,1874.72
2021-03-02,1880.59
2021-03-03,1883.71
2021-03-04,1872.81
2021-03-05,1838.9
2021-03-08,1868.51
2021-03-09,1885.8
2021-03-10,1895.84
2021-03-11,1914.7
2021-03-12,1906.75
2021-03-15,1902.86
2021-03-16,1915.31
2021-03-17,1909.79
2021-03-18,1920.88
2021-03-19,1903.1
2021-03-22,1910.81
2021-03-23,1896.78
2021-03-24,1890.46
2021-03-25,1880.5
2021-03-26,1900.97
2021-03-29,1898.94
2021-03-30,1906.26
2021-03-31,1905.02
2021-04-01,1916.74
2021-04-05,1924.58
2021-04-06,1942.82
2021-04-07,1948.64
2021-04-08,1959.9
2021-04-09,1960.1
2021-04-12,1954.56
2021-04-13,1958.38
2021-04-14,1969.18
2021-04-15,1978.63
2021-04-16,1998.29
2021-04-19,2003.39
2021-04-20,1969.62
2021-04-21,1980.39
2021-04-22,1992.0
2021-04-23,1993.67
2021-04-26,2003.49
2021-04-27,2002.17
2021-04-28,2003.75
2021-04-29,2002.03
2021-04-30,1983.16
2021-05-03,2000.42
2021-05-04,1965.89
2021-05-05,1997.98
2021-05-06,2004.95
2021-05-07,2035.54
2021-05-10,2040.85
2021-05-11,2000.63
2021-05-12,1994.22
2021-05-13,1990.93
2021-05-14,2024.96
2021-05-17,2026.72
2021-05-18,2041.63
2021-05-19,2009.8
2021-05-20,2035.29
2021-05-21,2042.6
2021-05-24,2050.42
2021-05-25,2054.39
2021-05-26,2050.02
2021-05-27,2051.84
2021-05-28,2060.11
2021-06-01,2075.62
2021-06-02,2075.59
2021-06-03,2061.94
2021-06-04,2074.04
2021-06-07,2083.68
2021-06-08,2085.23
2021-06-09,2087.39
2021-06-10,2086.33
2021-06-11,2089.66
2021-06-14,2095.97
2021-06-15,2100.01
2021-06-16,2103.22
2021-06-17,2071.07
2021-06-18,2022.64
2021-06-21,2046.48
2021-06-22,2049.38
2021-06-23,2043.2
2021-06-24,2057.64
2021-06-25,2064.76
2021-06-28,2047.52
2021-06-29,2050.22
2021-06-30,2026.34
2021-07-01,2039.8
2021-07-02,2040.02
2021-07-06,2033.31
2021-07-07,2043.9
2021-07-08,2018.7
2021-07-09,2047.43
2021-07-12,2062.09
2021-07-13,2055.31
2021-07-14,2053.14
2021-07-15,2033.2
2021-07-16,2024.93
2021-07-19,1977.79
2021-07-20,1980.53
2021-07-21,2017.28
2021-07-22,2027.34
2021-07-23,2044.43
2021-07-26,2050.9
2021-07-27,2042.71
2021-07-28,2051.51
2021-07-29,2077.06
2021-07-30,2062.24
2021-08-02,2078.03
2021-08-03,2078.96
2021-08-04,2088.53
2021-08-05,2094.75
2021-08-06,2081.54
2021-08-09,2082.84
2021-08-10,2085.52
2021-08-11,2097.7
2021-08-12,2098.09
2021-08-13,2113.19
2021-08-16,2100.66
2021-08-17,2089.81
2021-08-18,2090.66
2021-08-19,2052.89
2021-08-20,2058.88
2021-08-23,2083.18
2021-08-24,2086.54
2021-08-25,2084.55
2021-08-26,2078.28
2021-08-27,2092.39
2021-08-30,2095.78
2021-08-31,2088.28
2021-09-01,2107.38
2021-09-02,2115.95
2021-09-03,2106.02
2021-09-07,2104.83
2021-09-08,2077.48
2021-09-09,2075.72
2021-09-10,2073.52
2021-09-13,2075.59
2021-09-14,2077.57
2021-09-15,2061.28
2021-09-16,2059.75
2021-09-17,2036.33
2021-09-20,2000.69
2021-09-21,2022.42
2021-09-22,2043.89
2021-09-23,2065.45
2021-09-24,2041.23
2021-09-27,2036.37
2021-09-28,1989.87
2021-09-29,1992.65
2021-09-30,1986.96
2021-10-01,1979.51
2021-10-04,1976.0
2021-10-05,1993.6
2021-10-06,1964.92
2021-10-07,1999.78
2021-10-08,1997.43
2021-10-11,1999.1
2021-10-12,1993.28
2021-10-13,2010.32
2021-10-14,2036.21
2021-10-15,2054.61
2021-10-18,2043.21
2021-10-19,2057.43
2021-10-20,2064.6
2021-10-21,2062.54
2021-10-22,2072.08
2021-10-25,2067.77
2021-10-26,2079.8
2021-10-27,2072.21
2021-10-28,2091.3
2021-10-29,2074.04
2021-11-01,2092.63
2021-11-02,2093.61
2021-11-03,2102.18
2021-11-04,2102.02
2021-11-05,2104.74
2021-11-08,2111.31
2021-11-09,2107.07
2021-11-10,2100.05
2021-11-11,2098.01
2021-11-12,2099.3
2021-11-15,2102.25
2021-11-16,2093.15
2021-11-17,2089.18
2021-11-18,2086.71
2021-11-19,2072.83
2021-11-22,2057.96
2021-11-23,2036.12
2021-11-24,2026.65
2021-11-26,1979.95
2021-11-29,1985.14
2021-11-30,1964.47
2021-12-01,2012.23
2021-12-02,1987.08
2021-12-03,1970.15
2021-12-06,1995.28
2021-12-07,2039.1
2021-12-08,2042.98
2021-12-09,2032.35
2021-12-10,2030.29
2021-12-13,2016.58
2021-12-14,1999.47
2021-12-15,2000.8
2021-12-16,2035.84
2021-12-17,2017.98
2021-12-20,1993.21
2021-12-21,2016.97
2021-12-22,2045.92
2021-12-23,2063.05
2021-12-27,2075.12
2021-12-28,2083.7
2021-12-29,2090.52
2021-12-30,2089.47
2021-12-31,2093.27
2022-01-03,2088.57
2022-01-04,2110.29
2022-01-05,2116.55
2022-01-06,2083.35
2022-01-07,2086.56
2022-01-10,2052.0
2022-01-11,2073.59
2022-01-12,2101.54
2022-01-13,2109.16
2022-01-14,2085.14
2022-01-18,2064.65
2022-01-19,2069.03
2022-01-20,2079.76
2022-01-21,2042.47
2022-01-24,1959.57
2022-01-25,1967.99
2022-01-26,2002.54
2022-01-27,1992.6
2022-01-28,1975.5
2022-01-31,1996.54
2022-02-01,2028.96
2022-02-02,2045.85
2022-02-03,2032.66
2022-02-04,2011.09
2022-02-07,2025.91
2022-02-08,2021.36
2022-02-09,2056.93
2022-02-10,2058.9
2022-02-11,2035.96
2022-02-14,1982.49
2022-02-15,2018.73
2022-02-16,2021.33
2022-02-17,2008.81
2022-02-18,1988.74
2022-02-22,1963.54
2022-02-23,1957.22
2022-02-24,1858.22
2022-02-25,1942.09
2022-02-28,1937.56
2022-03-01,1877.34
2022-03-02,1881.03
2022-03-03,1842.96
2022-03-04,1754.7
2022-03-07,1728.97
2022-03-08,1720.88
2022-03-09,1827.87
2022-03-10,1791.98
2022-03-11,1799.49
2022-03-14,1822.12
2022-03-15,1816.85
2022-03-16,1874.16
2022-03-17,1902.47
2022-03-18,1909.18
2022-03-21,1910.28
2022-03-22,1921.92
2022-03-23,1899.36
2022-03-24,1896.43
2022-03-25,1893.75
2022-03-28,1893.55
2022-03-29,1949.0
2022-03-30,1952.32
2022-03-31,1927.37
2022-04-01,1922.38
2022-04-04,1931.26
2022-04-05,1924.58
2022-04-06,1893.33
2022-04-07,1888.05
2022-04-08,1906.6
2022-04-11,1899.52
2022-04-12,1888.16
2022-04-13,1884.42
2022-04-14,1884.11
2022-04-18,1884.06
2022-04-19,1871.4
2022-04-20,1900.3
2022-04-21,1901.35
2022-04-22,1856.8
2022-04-25,1811.99
2022-04-26,1786.64
2022-04-27,1778.01
2022-04-28,1788.8
2022-04-29,1807.6
2022-05-02,1778.02
2022-05-03,1789.46
2022-05-04,1772.63
2022-05-05,1757.86
2022-05-06,1733.79
2022-05-09,1675.31
2022-05-10,1689.3
2022-05-11,1718.92
2022-05-12,1683.97
2022-05-13,1715.68
2022-05-16,1718.05
2022-05-17,1760.58
2022-05-18,1736.61
2022-05-19,1724.4
2022-05-20,1731.79
2022-05-23,1771.82
2022-05-24,1762.61
2022-05-25,1765.88
2022-05-26,1785.82
2022-05-27,1809.74
2022-05-31,1808.41
2022-06-01,1782.78
2022-06-02,1801.08
2022-06-03,1796.96
2022-06-06,1812.59
2022-06-07,1805.62
2022-06-08,1799.96
2022-06-09,1762.25
2022-06-10,1696.82
2022-06-13,1640.2
2022-06-14,1618.28
2022-06-15,1640.47
2022-06-16,1614.13
2022-06-17,1608.2
2022-06-21,1646.34
2022-06-22,1639.9
2022-06-23,1615.96
2022-06-24,1661.65
2022-06-27,1678.7
2022-06-28,1670.04
2022-06-29,1655.07
2022-06-30,1626.39
2022-07-01,1616.61
2022-07-05,1569.35
2022-07-06,1587.52
2022-07-07,1612.94
2022-07-08,1621.94
2022-07-11,1599.92
2022-07-12,1602.32
2022-07-13,1595.67
2022-07-14,1554.07
2022-07-15,1594.45
2022-07-18,1627.41
2022-07-19,1658.2
2022-07-20,1648.26
2022-07-21,1651.64
2022-07-22,1662.35
2022-07-25,1663.09
2022-07-26,1650.24
2022-07-27,1655.43
2022-07-28,1678.07
2022-07-29,1705.59
2022-08-01,1715.37
2022-08-02,1698.83
2022-08-03,1694.95
2022-08-04,1710.91
2022-08-05,1690.77
2022-08-08,1711.52
2022-08-09,1701.84
2022-08-10,1737.44
2022-08-11,1737.03
2022-08-12,1722.31
2022-08-15,1720.14
2022-08-16,1720.39
2022-08-17,1702.91
2022-08-18,1703.74
2022-08-19,1677.57
2022-08-22,1650.14
2022-08-23,1646.5
2022-08-24,1650.0
2022-08-25,1653.59
2022-08-26,1631.87
2022-08-29,1612.68
2022-08-30,1603.4
2022-08-31,1595.21
2022-09-01,1548.67
2022-09-02,1594.34
2022-09-06,1569.12
2022-09-07,1566.6
2022-09-08,1575.61
2022-09-09,1612.91
2022-09-12,1655.43
2022-09-13,1612.23
2022-09-14,1595.96
2022-09-15,1584.7
2022-09-16,1565.6
2022-09-19,1561.28
2022-09-20,1542.15
2022-09-21,1537.22
2022-09-22,1500.77
2022-09-23,1449.64
2022-09-26,1435.62
2022-09-27,1430.51
2022-09-28,1436.77
2022-09-29,1433.31
2022-09-30,1454.9
2022-10-03,1468.8
2022-10-04,1536.11
2022-10-05,1505.98
2022-10-06,1493.65
2022-10-07,1468.49
2022-10-10,1450.01
2022-10-11,1442.85
2022-10-12,1434.51
2022-10-13,1447.89
2022-10-14,1461.01
2022-10-17,1496.94
2022-10-18,1507.32
2022-10-19,1490.84
2022-10-20,1502.25
2022-10-21,1486.37
2022-10-24,1520.27
2022-10-25,1553.9
2022-10-26,1577.26
2022-10-27,1568.44
2022-10-28,1563.16
2022-10-31,1558.12
2022-11-01,1565.3
2022-11-02,1560.32
2022-11-03,1528.3
2022-11-04,1578.39
2022-11-07,1599.1
2022-11-08,1621.72
2022-11-09,1610.9
2022-11-10,1678.84
2022-11-11,1703.8
2022-11-14,1707.36
2022-11-15,1719.48
2022-11-16,1709.98
2022-11-17,1690.57
2022-11-18,1715.02
2022-11-21,1693.26
2022-11-22,1713.29
2022-11-23,1738.08
2022-11-25,1750.89
2022-11-28,1738.51
2022-11-29,1730.59
2022-11-30,1732.53
2022-12-01,1779.11
2022-12-02,1773.9
2022-12-05,1775.95
2022-12-06,1761.43
2022-12-07,1750.27
2022-12-08,1754.26
2022-12-09,1767.98
2022-12-12,1755.9
2022-12-13,1797.55
2022-12-14,1798.48
2022-12-15,1747.96
2022-12-16,1721.64
2022-12-19,1720.4
2022-12-20,1723.58
2022-12-21,1749.07
2022-12-22,1730.02
2022-12-23,1732.27
2022-12-27,1740.36
2022-12-28,1733.51
2022-12-29,1752.88
2022-12-30,1731.58
2023-01-03,1751.44
2023-01-04,1784.25
2023-01-05,1767.39
2023-01-06,1801.65
2023-01-09,1840.57
2023-01-10,1827.34
2023-01-11,1838.38
2023-01-12,1859.17
2023-01-13,1872.41
2023-01-17,1884.21
2023-01-18,1894.37
2023-01-19,1858.1
2023-01-20,1871.7
2023-01-23,1887.09
2023-01-24,1884.01
2023-01-25,1884.0
2023-01-26,1882.79
2023-01-27,1884.48
2023-01-30,1887.12
2023-01-31,1880.6
2023-02-01,1890.25
2023-02-02,1916.88
2023-02-03,1910.1
2023-02-06,1873.74
2023-02-07,1871.05
2023-02-08,1880.96
2023-02-09,1899.99
2023-02-10,1867.65
2023-02-13,1892.01
2023-02-14,1893.76
2023-02-15,1894.21
2023-02-16,1898.41
2023-02-17,1892.4
2023-02-21,1893.91
2023-02-22,1878.14
2023-02-23,1872.45
2023-02-24,1842.26
2023-02-27,1872.2
2023-02-28,1866.32
2023-03-01,1864.14
